Auftragsnummer,Versand_ID,Verladestart,Verladeende,Versand_SOLL
7462,21,18.07.2022 21:03,18.07.2022 23:52,18.07.2022 21:33
6778,46,19.07.2022 01:13,19.07.2022 04:51,19.07.2022 01:43
6815,59,18.07.2022 21:02,18.07.2022 22:17,18.07.2022 21:32
6924,86,18.07.2022 23:50,19.07.2022 03:01,19.07.2022 00:20
5450,75,18.07.2022 19:56,18.07.2022 20:56,18.07.2022 20:26
4820,41,18.07.2022 22:00,19.07.2022 01:20,18.07.2022 22:30
7002,50,18.07.2022 19:39,18.07.2022 21:14,18.07.2022 20:09
3769,52,18.07.2022 23:07,19.07.2022 01:16,18.07.2022 23:37
8970,64,18.07.2022 22:29,19.07.2022 01:24,18.07.2022 22:59
6427,83,18.07.2022 19:01,18.07.2022 22:58,18.07.2022 19:31
4075,75,18.07.2022 20:21,18.07.2022 23:50,18.07.2022 20:51
3072,13,18.07.2022 22:13,18.07.2022 23:52,18.07.2022 22:43
5598,97,18.07.2022 22:53,19.07.2022 01:55,18.07.2022 23:23
6499,16,19.07.2022 00:57,19.07.2022 02:57,19.07.2022 01:27
4636,84,18.07.2022 22:30,19.07.2022 02:25,18.07.2022 23:00
1262,27,19.07.2022 02:13,19.07.2022 04:30,19.07.2022 02:43
7337,20,18.07.2022 19:33,18.07.2022 22:25,18.07.2022 20:03
9452,55,18.07.2022 19:55,18.07.2022 21:25,18.07.2022 20:25
6428,78,18.07.2022 22:11,19.07.2022 00:54,18.07.2022 22:41
1852,67,18.07.2022 23:35,19.07.2022 00:15,19.07.2022 00:05
5978,32,18.07.2022 22:49,19.07.2022 02:39,18.07.2022 23:19
4612,70,18.07.2022 20:19,18.07.2022 21:20,18.07.2022 20:49
3350,87,18.07.2022 22:07,18.07.2022 22:32,18.07.2022 22:37
1181,66,18.07.2022 21:50,18.07.2022 23:33,18.07.2022 22:20
8466,35,18.07.2022 22:32,18.07.2022 23:11,18.07.2022 23:02
8716,99,18.07.2022 21:54,18.07.2022 22:55,18.07.2022 22:24
5988,90,19.07.2022 00:49,19.07.2022 01:16,19.07.2022 01:19
6614,82,19.07.2022 00:36,19.07.2022 03:48,19.07.2022 01:06
5251,15,18.07.2022 20:09,18.07.2022 22:54,18.07.2022 20:39
2014,44,19.07.2022 00:09,19.07.2022 03:52,19.07.2022 00:39
1810,87,19.07.2022 02:28,19.07.2022 03:27,19.07.2022 02:58
3973,72,19.07.2022 00:00,19.07.2022 01:46,19.07.2022 00:30
4794,57,19.07.2022 01:56,19.07.2022 04:15,19.07.2022 02:26
6294,62,18.07.2022 23:34,19.07.2022 01:12,19.07.2022 00:04
8251,94,18.07.2022 20:27,18.07.2022 23:41,18.07.2022 20:57
9244,67,18.07.2022 21:43,18.07.2022 23:05,18.07.2022 22:13
5803,75,18.07.2022 23:11,18.07.2022 23:32,18.07.2022 23:41
6592,64,19.07.2022 00:55,19.07.2022 03:33,19.07.2022 01:25
7816,76,18.07.2022 21:47,18.07.2022 23:24,18.07.2022 22:17
1612,44,19.07.2022 01:23,19.07.2022 04:44,19.07.2022 01:53
5587,21,18.07.2022 22:48,19.07.2022 02:44,18.07.2022 23:18
1587,86,18.07.2022 21:46,19.07.2022 01:12,18.07.2022 22:16
8474,14,18.07.2022 20:36,18.07.2022 21:49,18.07.2022 21:06
4321,13,18.07.2022 23:54,19.07.2022 02:32,19.07.2022 00:24
5690,68,18.07.2022 19:14,18.07.2022 23:04,18.07.2022 19:44
3376,62,18.07.2022 20:30,18.07.2022 23:28,18.07.2022 21:00
6188,72,19.07.2022 00:36,19.07.2022 01:22,19.07.2022 01:06
5860,17,18.07.2022 18:38,18.07.2022 18:44,18.07.2022 19:08
5866,98,19.07.2022 00:26,19.07.2022 01:53,19.07.2022 00:56
3725,96,18.07.2022 21:34,18.07.2022 23:24,18.07.2022 22:04
2053,66,19.07.2022 00:20,19.07.2022 01:44,19.07.2022 00:50
7498,64,18.07.2022 23:29,19.07.2022 03:13,18.07.2022 23:59
1984,85,18.07.2022 22:13,18.07.2022 22:21,18.07.2022 22:43
1434,77,18.07.2022 22:31,18.07.2022 22:55,18.07.2022 23:01
8504,21,18.07.2022 23:28,19.07.2022 02:11,18.07.2022 23:58
9897,62,18.07.2022 21:22,19.07.2022 00:06,18.07.2022 21:52
7260,31,18.07.2022 19:15,18.07.2022 19:45,18.07.2022 19:45
6844,87,18.07.2022 21:37,19.07.2022 00:29,18.07.2022 22:07
4834,38,18.07.2022 20:15,18.07.2022 23:57,18.07.2022 20:45
6055,48,18.07.2022 23:33,19.07.2022 03:25,19.07.2022 00:03
9596,74,18.07.2022 23:30,19.07.2022 01:40,19.07.2022 00:00
4722,28,18.07.2022 18:20,18.07.2022 20:59,18.07.2022 18:50
3595,71,18.07.2022 22:23,19.07.2022 00:22,18.07.2022 22:53
8815,49,18.07.2022 21:14,18.07.2022 21:23,18.07.2022 21:44
1444,93,18.07.2022 22:46,19.07.2022 01:58,18.07.2022 23:16
2306,60,19.07.2022 00:32,19.07.2022 03:18,19.07.2022 01:02
5276,17,18.07.2022 22:32,19.07.2022 01:59,18.07.2022 23:02
4960,74,19.07.2022 00:51,19.07.2022 04:26,19.07.2022 01:21
7050,87,18.07.2022 22:12,19.07.2022 01:39,18.07.2022 22:42
4801,77,18.07.2022 22:10,18.07.2022 23:45,18.07.2022 22:40
7003,41,18.07.2022 20:02,18.07.2022 21:32,18.07.2022 20:32
2636,34,18.07.2022 22:09,19.07.2022 00:03,18.07.2022 22:39
8656,35,18.07.2022 19:21,18.07.2022 22:49,18.07.2022 19:51
6531,35,18.07.2022 20:43,18.07.2022 23:51,18.07.2022 21:13
4451,20,18.07.2022 23:42,19.07.2022 03:41,19.07.2022 00:12
1282,29,18.07.2022 21:34,19.07.2022 01:33,18.07.2022 22:04
4710,58,18.07.2022 21:58,19.07.2022 00:40,18.07.2022 22:28
8034,10,18.07.2022 20:24,18.07.2022 22:40,18.07.2022 20:54
8809,56,18.07.2022 22:32,19.07.2022 00:40,18.07.2022 23:02
6699,10,19.07.2022 01:31,19.07.2022 04:29,19.07.2022 02:01
8104,64,18.07.2022 19:26,18.07.2022 22:26,18.07.2022 19:56
5185,62,18.07.2022 19:41,18.07.2022 22:58,18.07.2022 20:11
8416,96,18.07.2022 18:43,18.07.2022 18:55,18.07.2022 19:13
2678,92,18.07.2022 21:53,18.07.2022 22:42,18.07.2022 22:23
8584,83,18.07.2022 17:25,18.07.2022 19:09,18.07.2022 17:55
9163,86,18.07.2022 22:37,19.07.2022 02:30,18.07.2022 23:07
4471,99,18.07.2022 23:07,19.07.2022 00:59,18.07.2022 23:37
6171,47,19.07.2022 00:38,19.07.2022 04:07,19.07.2022 01:08
4327,34,18.07.2022 23:00,19.07.2022 01:41,18.07.2022 23:30
5875,86,18.07.2022 22:37,19.07.2022 00:54,18.07.2022 23:07
4987,16,18.07.2022 22:15,19.07.2022 02:14,18.07.2022 22:45
1739,16,18.07.2022 22:03,19.07.2022 00:00,18.07.2022 22:33
4029,36,18.07.2022 22:12,19.07.2022 01:58,18.07.2022 22:42
3487,67,18.07.2022 23:53,19.07.2022 01:37,19.07.2022 00:23
4399,83,18.07.2022 20:04,18.07.2022 21:41,18.07.2022 20:34
7496,93,18.07.2022 23:07,18.07.2022 23:36,18.07.2022 23:37
4380,22,18.07.2022 22:06,19.07.2022 00:12,18.07.2022 22:36
4652,69,18.07.2022 21:16,19.07.2022 00:21,18.07.2022 21:46
9134,58,19.07.2022 00:04,19.07.2022 01:59,19.07.2022 00:34
7339,91,18.07.2022 20:42,18.07.2022 22:40,18.07.2022 21:12
9544,88,18.07.2022 23:32,19.07.2022 02:26,19.07.2022 00:02
8260,70,18.07.2022 19:14,18.07.2022 22:31,18.07.2022 19:44
7488,14,18.07.2022 22:55,18.07.2022 23:28,18.07.2022 23:25
7513,17,18.07.2022 23:27,19.07.2022 02:17,18.07.2022 23:57
8608,30,18.07.2022 23:42,19.07.2022 03:36,19.07.2022 00:12
2916,93,19.07.2022 03:16,19.07.2022 05:16,19.07.2022 03:46
2071,49,18.07.2022 22:20,19.07.2022 01:25,18.07.2022 22:50
7147,53,19.07.2022 02:19,19.07.2022 02:30,19.07.2022 02:49
3264,65,18.07.2022 20:25,18.07.2022 22:30,18.07.2022 20:55
5200,40,19.07.2022 02:40,19.07.2022 06:39,19.07.2022 03:10
7140,87,18.07.2022 21:48,18.07.2022 23:23,18.07.2022 22:18
8391,77,19.07.2022 02:03,19.07.2022 04:08,19.07.2022 02:33
7312,49,18.07.2022 21:31,18.07.2022 21:37,18.07.2022 22:01
1798,82,18.07.2022 23:15,19.07.2022 03:01,18.07.2022 23:45
8545,28,18.07.2022 21:32,19.07.2022 01:13,18.07.2022 22:02
2880,60,18.07.2022 20:34,18.07.2022 23:21,18.07.2022 21:04
4531,27,18.07.2022 23:10,18.07.2022 23:18,18.07.2022 23:40
8437,39,18.07.2022 20:28,18.07.2022 20:43,18.07.2022 20:58
3421,83,19.07.2022 00:38,19.07.2022 03:11,19.07.2022 01:08
3296,63,18.07.2022 23:28,19.07.2022 02:38,18.07.2022 23:58
5508,66,18.07.2022 22:01,19.07.2022 00:33,18.07.2022 22:31
7733,17,18.07.2022 23:07,19.07.2022 02:02,18.07.2022 23:37
4360,54,18.07.2022 21:47,18.07.2022 22:52,18.07.2022 22:17
2579,71,19.07.2022 03:09,19.07.2022 06:58,19.07.2022 03:39
1909,22,19.07.2022 00:03,19.07.2022 01:39,19.07.2022 00:33
6766,66,18.07.2022 21:40,19.07.2022 01:12,18.07.2022 22:10
9344,64,18.07.2022 19:23,18.07.2022 22:03,18.07.2022 19:53
3548,78,18.07.2022 18:39,18.07.2022 21:23,18.07.2022 19:09
2304,18,18.07.2022 21:14,19.07.2022 00:13,18.07.2022 21:44
6292,43,18.07.2022 22:53,19.07.2022 02:15,18.07.2022 23:23
8377,88,18.07.2022 21:22,18.07.2022 23:01,18.07.2022 21:52
9655,66,19.07.2022 00:03,19.07.2022 00:43,19.07.2022 00:33
9040,46,18.07.2022 18:45,18.07.2022 19:11,18.07.2022 19:15
5947,92,18.07.2022 21:40,19.07.2022 00:16,18.07.2022 22:10
2394,55,19.07.2022 00:23,19.07.2022 00:48,19.07.2022 00:53
1099,14,18.07.2022 18:46,18.07.2022 21:49,18.07.2022 19:16
4492,89,18.07.2022 23:04,19.07.2022 01:32,18.07.2022 23:34
6520,12,18.07.2022 22:31,18.07.2022 23:04,18.07.2022 23:01
8917,67,18.07.2022 19:21,18.07.2022 20:01,18.07.2022 19:51
8250,78,18.07.2022 21:22,19.07.2022 00:31,18.07.2022 21:52
6770,93,19.07.2022 00:25,19.07.2022 04:18,19.07.2022 00:55
7020,83,18.07.2022 23:31,19.07.2022 01:02,19.07.2022 00:01
3484,26,18.07.2022 21:48,19.07.2022 01:00,18.07.2022 22:18
6701,20,18.07.2022 21:16,18.07.2022 22:48,18.07.2022 21:46
3786,99,18.07.2022 21:04,19.07.2022 00:07,18.07.2022 21:34
5746,81,18.07.2022 22:14,18.07.2022 22:53,18.07.2022 22:44
4130,81,18.07.2022 21:53,18.07.2022 22:48,18.07.2022 22:23
7849,35,18.07.2022 21:30,18.07.2022 21:54,18.07.2022 22:00
1636,76,18.07.2022 19:14,18.07.2022 23:11,18.07.2022 19:44
7159,72,18.07.2022 21:44,19.07.2022 00:04,18.07.2022 22:14
5121,55,18.07.2022 23:46,19.07.2022 03:06,19.07.2022 00:16
2080,71,18.07.2022 20:40,18.07.2022 22:54,18.07.2022 21:10
6223,92,18.07.2022 20:03,18.07.2022 22:08,18.07.2022 20:33
2824,86,18.07.2022 21:33,18.07.2022 23:55,18.07.2022 22:03
9541,89,18.07.2022 23:04,19.07.2022 01:37,18.07.2022 23:34
7336,72,18.07.2022 18:48,18.07.2022 22:16,18.07.2022 19:18
1075,44,18.07.2022 19:54,18.07.2022 23:50,18.07.2022 20:24
1828,50,18.07.2022 23:15,19.07.2022 00:25,18.07.2022 23:45
9865,40,18.07.2022 22:14,18.07.2022 22:21,18.07.2022 22:44
8784,83,18.07.2022 21:44,19.07.2022 00:46,18.07.2022 22:14
6730,57,18.07.2022 22:22,19.07.2022 00:45,18.07.2022 22:52
3581,81,18.07.2022 23:34,18.07.2022 23:53,19.07.2022 00:04
8216,41,19.07.2022 00:47,19.07.2022 01:57,19.07.2022 01:17
6298,76,18.07.2022 21:16,18.07.2022 21:48,18.07.2022 21:46
7341,34,19.07.2022 00:59,19.07.2022 03:35,19.07.2022 01:29
6168,58,18.07.2022 22:30,18.07.2022 22:38,18.07.2022 23:00
4493,18,18.07.2022 21:48,18.07.2022 23:30,18.07.2022 22:18
1606,97,19.07.2022 00:10,19.07.2022 03:21,19.07.2022 00:40
2742,37,18.07.2022 23:40,19.07.2022 00:11,19.07.2022 00:10
7320,51,18.07.2022 20:58,19.07.2022 00:38,18.07.2022 21:28
8222,96,18.07.2022 19:16,18.07.2022 21:30,18.07.2022 19:46
9280,29,19.07.2022 01:11,19.07.2022 04:40,19.07.2022 01:41
8308,58,18.07.2022 22:28,19.07.2022 02:09,18.07.2022 22:58
8446,35,19.07.2022 00:37,19.07.2022 02:17,19.07.2022 01:07
7945,91,19.07.2022 00:58,19.07.2022 04:50,19.07.2022 01:28
9544,21,18.07.2022 19:51,18.07.2022 23:01,18.07.2022 20:21
3797,58,18.07.2022 22:45,18.07.2022 23:07,18.07.2022 23:15
9832,92,19.07.2022 01:10,19.07.2022 03:46,19.07.2022 01:40
4156,39,18.07.2022 19:27,18.07.2022 19:31,18.07.2022 19:57
7861,12,18.07.2022 21:57,18.07.2022 23:23,18.07.2022 22:27
2413,19,18.07.2022 19:13,18.07.2022 19:19,18.07.2022 19:43
4429,21,18.07.2022 22:32,19.07.2022 01:08,18.07.2022 23:02
7372,30,19.07.2022 01:57,19.07.2022 03:27,19.07.2022 02:27
8632,38,18.07.2022 22:32,19.07.2022 02:07,18.07.2022 23:02
7590,11,18.07.2022 19:08,18.07.2022 19:49,18.07.2022 19:38
9913,22,18.07.2022 20:07,18.07.2022 20:57,18.07.2022 20:37
4260,62,18.07.2022 22:45,18.07.2022 23:12,18.07.2022 23:15
7440,40,19.07.2022 01:25,19.07.2022 02:01,19.07.2022 01:55
4798,25,18.07.2022 22:30,19.07.2022 01:17,18.07.2022 23:00
2872,41,18.07.2022 19:47,18.07.2022 19:57,18.07.2022 20:17
3284,45,18.07.2022 20:18,18.07.2022 23:15,18.07.2022 20:48
9616,55,18.07.2022 19:39,18.07.2022 22:50,18.07.2022 20:09
5761,46,18.07.2022 23:37,18.07.2022 23:57,19.07.2022 00:07
8890,99,18.07.2022 20:19,18.07.2022 21:58,18.07.2022 20:49
1486,18,18.07.2022 21:52,18.07.2022 22:12,18.07.2022 22:22
5236,29,18.07.2022 23:24,19.07.2022 02:45,18.07.2022 23:54
4951,76,18.07.2022 20:48,18.07.2022 22:19,18.07.2022 21:18
8926,75,18.07.2022 21:19,18.07.2022 21:53,18.07.2022 21:49
2061,41,18.07.2022 19:50,18.07.2022 21:29,18.07.2022 20:20
8140,20,18.07.2022 21:42,19.07.2022 01:09,18.07.2022 22:12
2311,82,19.07.2022 01:10,19.07.2022 03:01,19.07.2022 01:40
6116,56,19.07.2022 01:14,19.07.2022 04:15,19.07.2022 01:44
9331,30,18.07.2022 21:27,19.07.2022 01:27,18.07.2022 21:57
4464,36,18.07.2022 23:29,19.07.2022 02:07,18.07.2022 23:59
4450,46,18.07.2022 21:47,18.07.2022 23:42,18.07.2022 22:17
7234,83,18.07.2022 19:04,18.07.2022 19:57,18.07.2022 19:34
3103,98,18.07.2022 21:00,19.07.2022 00:00,18.07.2022 21:30
6114,63,18.07.2022 20:26,19.07.2022 00:03,18.07.2022 20:56
5008,88,18.07.2022 23:15,19.07.2022 00:00,18.07.2022 23:45
8620,84,18.07.2022 21:45,18.07.2022 23:42,18.07.2022 22:15
7251,26,18.07.2022 21:02,19.07.2022 00:30,18.07.2022 21:32
5280,61,18.07.2022 22:13,19.07.2022 00:20,18.07.2022 22:43
2618,40,18.07.2022 19:58,18.07.2022 22:40,18.07.2022 20:28
2264,31,18.07.2022 20:47,18.07.2022 22:55,18.07.2022 21:17
1156,32,18.07.2022 22:26,18.07.2022 22:35,18.07.2022 22:56
6972,46,18.07.2022 20:28,18.07.2022 22:51,18.07.2022 20:58
5062,67,18.07.2022 21:10,19.07.2022 00:08,18.07.2022 21:40
5941,98,19.07.2022 02:13,19.07.2022 03:39,19.07.2022 02:43
5420,83,18.07.2022 23:45,19.07.2022 03:10,19.07.2022 00:15
8124,41,18.07.2022 19:17,18.07.2022 22:19,18.07.2022 19:47
1279,48,18.07.2022 18:57,18.07.2022 21:56,18.07.2022 19:27
6067,66,18.07.2022 21:50,18.07.2022 22:52,18.07.2022 22:20
2116,86,18.07.2022 22:02,19.07.2022 00:14,18.07.2022 22:32
8037,87,18.07.2022 20:08,18.07.2022 22:41,18.07.2022 20:38
3490,27,18.07.2022 19:43,18.07.2022 21:31,18.07.2022 20:13
3744,94,19.07.2022 02:26,19.07.2022 03:54,19.07.2022 02:56
1178,79,18.07.2022 18:27,18.07.2022 20:30,18.07.2022 18:57
4870,77,19.07.2022 00:00,19.07.2022 02:54,19.07.2022 00:30
9286,19,19.07.2022 00:24,19.07.2022 03:10,19.07.2022 00:54
9054,42,18.07.2022 17:32,18.07.2022 18:03,18.07.2022 18:02
4384,41,18.07.2022 22:55,19.07.2022 00:43,18.07.2022 23:25
4456,43,18.07.2022 22:09,19.07.2022 01:11,18.07.2022 22:39
4472,58,18.07.2022 20:41,19.07.2022 00:10,18.07.2022 21:11
2938,20,18.07.2022 23:34,19.07.2022 00:26,19.07.2022 00:04
9270,20,18.07.2022 23:25,19.07.2022 02:14,18.07.2022 23:55
3034,44,18.07.2022 21:36,19.07.2022 00:12,18.07.2022 22:06
7653,55,19.07.2022 01:00,19.07.2022 01:22,19.07.2022 01:30
2845,32,19.07.2022 00:27,19.07.2022 03:15,19.07.2022 00:57
8180,92,18.07.2022 22:56,19.07.2022 02:49,18.07.2022 23:26
6776,27,18.07.2022 23:14,19.07.2022 01:41,18.07.2022 23:44
3904,91,18.07.2022 23:03,18.07.2022 23:40,18.07.2022 23:33
4934,58,18.07.2022 20:49,18.07.2022 23:03,18.07.2022 21:19
4852,66,18.07.2022 21:33,18.07.2022 21:40,18.07.2022 22:03
4102,70,18.07.2022 23:16,19.07.2022 00:12,18.07.2022 23:46
3535,29,18.07.2022 20:12,18.07.2022 21:41,18.07.2022 20:42
5815,20,18.07.2022 21:37,18.07.2022 21:39,18.07.2022 22:07
4654,82,18.07.2022 20:57,18.07.2022 23:55,18.07.2022 21:27
3958,99,18.07.2022 20:48,18.07.2022 23:17,18.07.2022 21:18
9276,46,18.07.2022 22:55,19.07.2022 02:08,18.07.2022 23:25
2705,32,18.07.2022 21:05,18.07.2022 21:54,18.07.2022 21:35
4478,51,18.07.2022 20:50,18.07.2022 23:07,18.07.2022 21:20
6392,83,18.07.2022 23:42,19.07.2022 03:31,19.07.2022 00:12
9922,46,18.07.2022 21:40,18.07.2022 22:17,18.07.2022 22:10
1900,20,18.07.2022 21:36,18.07.2022 23:00,18.07.2022 22:06
3166,15,18.07.2022 19:09,18.07.2022 20:48,18.07.2022 19:39
6212,45,18.07.2022 22:19,19.07.2022 00:17,18.07.2022 22:49
8432,17,18.07.2022 20:19,18.07.2022 23:01,18.07.2022 20:49
4681,30,18.07.2022 21:58,19.07.2022 00:07,18.07.2022 22:28
2782,44,18.07.2022 19:31,18.07.2022 20:42,18.07.2022 20:01
9340,78,18.07.2022 21:05,18.07.2022 23:39,18.07.2022 21:35
6754,22,18.07.2022 23:44,19.07.2022 02:03,19.07.2022 00:14
6039,28,18.07.2022 23:25,19.07.2022 02:38,18.07.2022 23:55
9031,15,18.07.2022 20:58,18.07.2022 21:47,18.07.2022 21:28
1864,13,18.07.2022 23:07,19.07.2022 02:13,18.07.2022 23:37
7534,72,18.07.2022 22:12,19.07.2022 01:01,18.07.2022 22:42
2843,71,18.07.2022 23:43,19.07.2022 02:25,19.07.2022 00:13
5452,97,18.07.2022 20:56,18.07.2022 21:43,18.07.2022 21:26
2995,76,19.07.2022 00:07,19.07.2022 03:33,19.07.2022 00:37
9406,25,18.07.2022 22:10,18.07.2022 22:20,18.07.2022 22:40
4823,36,18.07.2022 22:24,18.07.2022 23:03,18.07.2022 22:54
6464,57,18.07.2022 22:25,18.07.2022 23:25,18.07.2022 22:55
5060,14,18.07.2022 23:27,19.07.2022 03:13,18.07.2022 23:57
3844,15,19.07.2022 00:15,19.07.2022 03:56,19.07.2022 00:45
1831,80,18.07.2022 23:10,19.07.2022 02:00,18.07.2022 23:40
9391,70,18.07.2022 22:57,19.07.2022 00:27,18.07.2022 23:27
4914,28,18.07.2022 22:45,19.07.2022 00:46,18.07.2022 23:15
3802,99,18.07.2022 23:05,19.07.2022 00:47,18.07.2022 23:35
9150,74,18.07.2022 22:35,19.07.2022 00:58,18.07.2022 23:05
5978,18,18.07.2022 22:46,19.07.2022 01:10,18.07.2022 23:16
7368,28,18.07.2022 22:08,18.07.2022 23:44,18.07.2022 22:38
8346,61,18.07.2022 20:12,18.07.2022 23:21,18.07.2022 20:42
5444,95,18.07.2022 23:01,19.07.2022 00:40,18.07.2022 23:31
8175,13,18.07.2022 18:53,18.07.2022 21:53,18.07.2022 19:23
1097,96,18.07.2022 22:34,18.07.2022 22:56,18.07.2022 23:04
9739,90,18.07.2022 22:18,18.07.2022 22:30,18.07.2022 22:48
4214,78,18.07.2022 22:38,19.07.2022 02:21,18.07.2022 23:08
8482,41,18.07.2022 20:50,18.07.2022 23:36,18.07.2022 21:20
7220,64,18.07.2022 18:22,18.07.2022 21:43,18.07.2022 18:52
6876,44,18.07.2022 20:53,18.07.2022 22:40,18.07.2022 21:23
4652,90,18.07.2022 18:58,18.07.2022 22:15,18.07.2022 19:28
6677,13,19.07.2022 00:24,19.07.2022 03:44,19.07.2022 00:54
9338,26,18.07.2022 22:34,19.07.2022 00:48,18.07.2022 23:04
4299,77,18.07.2022 21:02,18.07.2022 21:21,18.07.2022 21:32
1138,97,18.07.2022 20:46,18.07.2022 22:45,18.07.2022 21:16
6064,59,18.07.2022 22:05,19.07.2022 01:47,18.07.2022 22:35
3996,49,19.07.2022 01:06,19.07.2022 02:56,19.07.2022 01:36
7034,88,18.07.2022 23:20,19.07.2022 00:12,18.07.2022 23:50
3711,53,19.07.2022 00:40,19.07.2022 02:18,19.07.2022 01:10
4474,24,18.07.2022 21:22,18.07.2022 23:03,18.07.2022 21:52
4986,26,18.07.2022 20:44,18.07.2022 22:27,18.07.2022 21:14
6949,47,19.07.2022 01:17,19.07.2022 03:47,19.07.2022 01:47
5201,49,18.07.2022 22:44,19.07.2022 00:04,18.07.2022 23:14
3402,14,18.07.2022 22:02,18.07.2022 22:28,18.07.2022 22:32
4094,98,19.07.2022 01:56,19.07.2022 03:45,19.07.2022 02:26
2188,56,18.07.2022 22:07,18.07.2022 23:11,18.07.2022 22:37
2626,70,18.07.2022 20:54,18.07.2022 23:15,18.07.2022 21:24
1799,94,18.07.2022 23:40,19.07.2022 02:52,19.07.2022 00:10
3262,29,18.07.2022 21:05,18.07.2022 21:40,18.07.2022 21:35
8240,57,18.07.2022 20:11,18.07.2022 22:53,18.07.2022 20:41
3094,75,18.07.2022 22:38,19.07.2022 02:12,18.07.2022 23:08
9898,38,19.07.2022 02:35,19.07.2022 05:04,19.07.2022 03:05
3118,79,18.07.2022 22:35,19.07.2022 02:26,18.07.2022 23:05
5083,60,19.07.2022 00:34,19.07.2022 01:54,19.07.2022 01:04
6549,76,18.07.2022 22:35,19.07.2022 00:51,18.07.2022 23:05
8316,91,18.07.2022 20:55,18.07.2022 22:46,18.07.2022 21:25
1126,45,18.07.2022 19:51,18.07.2022 21:45,18.07.2022 20:21
8215,11,18.07.2022 20:08,18.07.2022 23:03,18.07.2022 20:38
6596,67,18.07.2022 20:55,19.07.2022 00:01,18.07.2022 21:25
9730,51,18.07.2022 19:20,18.07.2022 22:31,18.07.2022 19:50
8888,96,18.07.2022 23:54,19.07.2022 01:35,19.07.2022 00:24
9610,74,18.07.2022 20:44,19.07.2022 00:21,18.07.2022 21:14
7960,22,18.07.2022 23:43,19.07.2022 00:51,19.07.2022 00:13
7366,27,18.07.2022 20:07,18.07.2022 22:51,18.07.2022 20:37
5942,57,18.07.2022 22:55,19.07.2022 00:46,18.07.2022 23:25
9523,49,18.07.2022 23:40,19.07.2022 02:03,19.07.2022 00:10
3061,81,18.07.2022 22:46,18.07.2022 23:19,18.07.2022 23:16
5132,21,19.07.2022 00:05,19.07.2022 01:13,19.07.2022 00:35
6216,95,19.07.2022 01:15,19.07.2022 01:20,19.07.2022 01:45
2020,68,18.07.2022 20:44,18.07.2022 21:50,18.07.2022 21:14
8791,51,18.07.2022 22:29,18.07.2022 22:56,18.07.2022 22:59
3492,14,18.07.2022 23:57,19.07.2022 03:43,19.07.2022 00:27
5436,63,18.07.2022 22:55,18.07.2022 23:38,18.07.2022 23:25
5620,16,18.07.2022 22:16,19.07.2022 00:32,18.07.2022 22:46
6793,82,18.07.2022 22:04,18.07.2022 22:37,18.07.2022 22:34
