Auftragsnummer,Versand_ID,Verladestart,Verladeende,Versand_SOLL
5144,51,19.07.2022 00:25,19.07.2022 03:02,19.07.2022 00:55
5108,77,19.07.2022 00:08,19.07.2022 03:54,19.07.2022 00:38
5371,80,18.07.2022 20:20,19.07.2022 00:13,18.07.2022 20:50
9881,58,18.07.2022 22:38,18.07.2022 23:32,18.07.2022 23:08
3174,16,18.07.2022 23:22,19.07.2022 01:18,18.07.2022 23:52
6040,25,18.07.2022 19:19,18.07.2022 20:59,18.07.2022 19:49
4705,57,18.07.2022 23:42,19.07.2022 00:54,19.07.2022 00:12
1084,68,19.07.2022 00:01,19.07.2022 00:57,19.07.2022 00:31
7004,79,18.07.2022 23:16,19.07.2022 02:25,18.07.2022 23:46
9802,79,18.07.2022 21:19,18.07.2022 23:46,18.07.2022 21:49
2440,91,18.07.2022 22:05,18.07.2022 23:09,18.07.2022 22:35
7855,23,18.07.2022 19:45,18.07.2022 21:50,18.07.2022 20:15
9725,22,19.07.2022 01:01,19.07.2022 03:08,19.07.2022 01:31
4328,14,18.07.2022 20:49,18.07.2022 21:42,18.07.2022 21:19
2924,33,19.07.2022 00:41,19.07.2022 02:46,19.07.2022 01:11
3247,44,18.07.2022 20:26,18.07.2022 20:32,18.07.2022 20:56
2899,82,18.07.2022 22:57,18.07.2022 23:03,18.07.2022 23:27
3096,43,18.07.2022 22:02,19.07.2022 01:16,18.07.2022 22:32
2467,33,18.07.2022 23:09,19.07.2022 02:33,18.07.2022 23:39
7183,41,19.07.2022 00:09,19.07.2022 00:46,19.07.2022 00:39
7832,82,18.07.2022 19:00,18.07.2022 21:49,18.07.2022 19:30
8500,50,19.07.2022 01:19,19.07.2022 03:30,19.07.2022 01:49
6708,48,18.07.2022 20:49,19.07.2022 00:02,18.07.2022 21:19
1308,89,18.07.2022 19:55,18.07.2022 21:23,18.07.2022 20:25
1897,46,19.07.2022 00:28,19.07.2022 02:24,19.07.2022 00:58
2521,78,19.07.2022 00:13,19.07.2022 03:25,19.07.2022 00:43
7408,88,18.07.2022 21:11,18.07.2022 23:22,18.07.2022 21:41
2741,14,18.07.2022 22:27,19.07.2022 01:51,18.07.2022 22:57
6397,40,18.07.2022 20:27,18.07.2022 22:39,18.07.2022 20:57
8138,16,18.07.2022 22:10,19.07.2022 02:07,18.07.2022 22:40
1776,15,18.07.2022 20:05,18.07.2022 22:02,18.07.2022 20:35
6592,16,19.07.2022 00:06,19.07.2022 01:43,19.07.2022 00:36
6750,34,18.07.2022 19:42,18.07.2022 21:08,18.07.2022 20:12
5959,47,18.07.2022 20:13,18.07.2022 20:43,18.07.2022 20:43
7534,70,18.07.2022 23:35,19.07.2022 01:21,19.07.2022 00:05
3748,87,19.07.2022 00:05,19.07.2022 00:50,19.07.2022 00:35
5919,28,18.07.2022 20:34,18.07.2022 22:45,18.07.2022 21:04
9378,25,18.07.2022 21:56,19.07.2022 00:04,18.07.2022 22:26
4606,24,18.07.2022 22:35,18.07.2022 23:29,18.07.2022 23:05
9974,21,18.07.2022 21:09,19.07.2022 01:02,18.07.2022 21:39
7580,94,18.07.2022 22:34,19.07.2022 02:01,18.07.2022 23:04
6478,13,18.07.2022 20:21,18.07.2022 23:05,18.07.2022 20:51
9304,99,18.07.2022 18:27,18.07.2022 19:57,18.07.2022 18:57
5005,78,18.07.2022 20:09,18.07.2022 23:14,18.07.2022 20:39
4407,15,19.07.2022 00:52,19.07.2022 04:14,19.07.2022 01:22
9734,45,18.07.2022 23:02,19.07.2022 00:09,18.07.2022 23:32
1576,74,18.07.2022 22:00,19.07.2022 00:39,18.07.2022 22:30
1070,44,18.07.2022 23:05,18.07.2022 23:33,18.07.2022 23:35
3998,32,18.07.2022 20:35,18.07.2022 20:48,18.07.2022 21:05
9288,66,18.07.2022 22:19,18.07.2022 23:05,18.07.2022 22:49
9667,11,18.07.2022 22:49,19.07.2022 00:05,18.07.2022 23:19
9925,99,18.07.2022 22:52,19.07.2022 02:41,18.07.2022 23:22
3482,21,18.07.2022 20:36,18.07.2022 22:06,18.07.2022 21:06
7111,63,19.07.2022 00:47,19.07.2022 04:08,19.07.2022 01:17
1660,50,19.07.2022 01:50,19.07.2022 05:32,19.07.2022 02:20
4915,31,19.07.2022 00:33,19.07.2022 02:36,19.07.2022 01:03
7546,47,18.07.2022 20:37,18.07.2022 23:03,18.07.2022 21:07
8785,10,18.07.2022 18:39,18.07.2022 19:31,18.07.2022 19:09
8370,53,18.07.2022 23:16,19.07.2022 00:25,18.07.2022 23:46
9091,54,18.07.2022 21:22,19.07.2022 00:43,18.07.2022 21:52
7371,53,18.07.2022 23:42,19.07.2022 03:25,19.07.2022 00:12
6433,44,18.07.2022 22:08,18.07.2022 23:42,18.07.2022 22:38
1340,74,18.07.2022 20:47,18.07.2022 21:47,18.07.2022 21:17
1194,66,18.07.2022 18:31,18.07.2022 20:27,18.07.2022 19:01
5896,15,18.07.2022 21:39,19.07.2022 00:56,18.07.2022 22:09
8896,46,18.07.2022 21:28,18.07.2022 21:55,18.07.2022 21:58
8745,88,19.07.2022 01:26,19.07.2022 03:27,19.07.2022 01:56
3979,63,18.07.2022 19:56,18.07.2022 23:50,18.07.2022 20:26
1065,63,18.07.2022 22:01,18.07.2022 22:57,18.07.2022 22:31
9674,97,18.07.2022 21:45,18.07.2022 23:59,18.07.2022 22:15
6367,46,18.07.2022 22:38,19.07.2022 00:59,18.07.2022 23:08
9034,30,18.07.2022 22:25,18.07.2022 22:30,18.07.2022 22:55
6913,72,18.07.2022 23:12,18.07.2022 23:50,18.07.2022 23:42
3696,90,19.07.2022 01:44,19.07.2022 03:53,19.07.2022 02:14
3712,49,18.07.2022 23:25,19.07.2022 02:24,18.07.2022 23:55
4534,73,18.07.2022 22:20,19.07.2022 01:16,18.07.2022 22:50
8818,97,19.07.2022 00:45,19.07.2022 03:06,19.07.2022 01:15
2230,74,19.07.2022 02:40,19.07.2022 02:57,19.07.2022 03:10
8257,87,19.07.2022 00:53,19.07.2022 02:03,19.07.2022 01:23
7876,46,18.07.2022 22:10,19.07.2022 00:20,18.07.2022 22:40
8404,52,18.07.2022 20:54,19.07.2022 00:24,18.07.2022 21:24
9408,70,18.07.2022 21:49,18.07.2022 23:43,18.07.2022 22:19
2272,24,18.07.2022 21:58,18.07.2022 22:21,18.07.2022 22:28
5390,45,18.07.2022 19:42,18.07.2022 21:48,18.07.2022 20:12
1302,67,18.07.2022 20:44,18.07.2022 23:04,18.07.2022 21:14
2827,24,19.07.2022 01:42,19.07.2022 03:18,19.07.2022 02:12
5106,35,18.07.2022 21:57,19.07.2022 00:44,18.07.2022 22:27
5284,85,19.07.2022 01:27,19.07.2022 01:43,19.07.2022 01:57
1960,84,18.07.2022 19:49,18.07.2022 20:16,18.07.2022 20:19
7585,21,18.07.2022 20:43,18.07.2022 23:50,18.07.2022 21:13
3846,56,19.07.2022 00:10,19.07.2022 01:12,19.07.2022 00:40
5455,20,18.07.2022 20:26,18.07.2022 23:31,18.07.2022 20:56
5854,59,18.07.2022 21:45,18.07.2022 23:25,18.07.2022 22:15
8326,75,18.07.2022 18:30,18.07.2022 21:10,18.07.2022 19:00
7663,69,19.07.2022 02:36,19.07.2022 05:19,19.07.2022 03:06
7873,28,19.07.2022 00:10,19.07.2022 02:56,19.07.2022 00:40
6529,46,18.07.2022 22:32,18.07.2022 23:17,18.07.2022 23:02
7260,20,18.07.2022 22:50,18.07.2022 23:24,18.07.2022 23:20
1362,42,18.07.2022 22:54,19.07.2022 01:50,18.07.2022 23:24
7861,42,18.07.2022 20:57,18.07.2022 22:03,18.07.2022 21:27
8257,97,18.07.2022 20:53,18.07.2022 22:52,18.07.2022 21:23
2218,85,18.07.2022 21:15,19.07.2022 00:29,18.07.2022 21:45
9388,82,18.07.2022 21:33,18.07.2022 22:44,18.07.2022 22:03
5260,53,18.07.2022 21:51,18.07.2022 22:44,18.07.2022 22:21
7934,92,19.07.2022 01:24,19.07.2022 02:19,19.07.2022 01:54
7088,98,18.07.2022 18:20,18.07.2022 20:18,18.07.2022 18:50
1330,82,18.07.2022 21:15,19.07.2022 00:13,18.07.2022 21:45
1983,81,19.07.2022 00:33,19.07.2022 03:32,19.07.2022 01:03
5596,32,18.07.2022 21:36,18.07.2022 22:25,18.07.2022 22:06
5390,76,19.07.2022 00:51,19.07.2022 03:27,19.07.2022 01:21
6446,49,18.07.2022 22:57,19.07.2022 01:42,18.07.2022 23:27
9002,33,18.07.2022 23:27,19.07.2022 03:14,18.07.2022 23:57
3067,59,18.07.2022 21:32,18.07.2022 22:32,18.07.2022 22:02
5584,27,18.07.2022 21:10,18.07.2022 23:21,18.07.2022 21:40
8662,14,18.07.2022 19:53,18.07.2022 22:55,18.07.2022 20:23
9118,95,18.07.2022 21:42,18.07.2022 21:45,18.07.2022 22:12
4546,81,18.07.2022 22:03,19.07.2022 00:56,18.07.2022 22:33
8424,49,18.07.2022 21:24,18.07.2022 21:33,18.07.2022 21:54
1362,86,19.07.2022 00:27,19.07.2022 01:01,19.07.2022 00:57
3968,91,18.07.2022 22:54,18.07.2022 23:56,18.07.2022 23:24
4234,83,18.07.2022 21:33,18.07.2022 22:41,18.07.2022 22:03
2336,53,18.07.2022 21:26,18.07.2022 22:05,18.07.2022 21:56
5171,10,19.07.2022 01:00,19.07.2022 04:09,19.07.2022 01:30
8914,87,18.07.2022 19:27,18.07.2022 21:52,18.07.2022 19:57
8692,62,18.07.2022 23:18,19.07.2022 00:01,18.07.2022 23:48
9253,57,18.07.2022 23:35,19.07.2022 00:45,19.07.2022 00:05
1800,39,18.07.2022 22:12,18.07.2022 23:28,18.07.2022 22:42
8998,97,18.07.2022 21:54,19.07.2022 00:41,18.07.2022 22:24
7450,27,18.07.2022 22:14,18.07.2022 23:24,18.07.2022 22:44
4204,73,18.07.2022 21:43,18.07.2022 22:21,18.07.2022 22:13
8239,67,18.07.2022 23:22,19.07.2022 02:13,18.07.2022 23:52
7976,97,18.07.2022 20:17,18.07.2022 23:11,18.07.2022 20:47
8071,16,18.07.2022 20:06,18.07.2022 23:54,18.07.2022 20:36
4102,90,18.07.2022 22:41,18.07.2022 23:18,18.07.2022 23:11
8504,97,18.07.2022 20:07,18.07.2022 20:30,18.07.2022 20:37
8114,53,18.07.2022 23:03,19.07.2022 01:36,18.07.2022 23:33
6781,92,19.07.2022 02:01,19.07.2022 06:00,19.07.2022 02:31
9271,55,18.07.2022 23:53,19.07.2022 00:46,19.07.2022 00:23
5227,72,19.07.2022 00:43,19.07.2022 02:28,19.07.2022 01:13
5818,17,19.07.2022 00:56,19.07.2022 02:38,19.07.2022 01:26
7482,70,18.07.2022 22:07,18.07.2022 22:12,18.07.2022 22:37
5030,89,18.07.2022 22:28,19.07.2022 01:30,18.07.2022 22:58
7648,26,18.07.2022 23:38,18.07.2022 23:47,19.07.2022 00:08
5617,60,18.07.2022 22:09,18.07.2022 23:58,18.07.2022 22:39
3106,41,18.07.2022 21:35,19.07.2022 01:19,18.07.2022 22:05
1005,82,18.07.2022 22:24,19.07.2022 01:41,18.07.2022 22:54
4096,33,18.07.2022 22:56,19.07.2022 02:48,18.07.2022 23:26
6274,13,19.07.2022 01:55,19.07.2022 03:40,19.07.2022 02:25
4099,45,18.07.2022 23:47,19.07.2022 03:26,19.07.2022 00:17
5167,92,18.07.2022 21:17,18.07.2022 22:55,18.07.2022 21:47
6253,53,19.07.2022 02:08,19.07.2022 02:52,19.07.2022 02:38
1939,76,18.07.2022 21:12,19.07.2022 00:54,18.07.2022 21:42
4720,90,18.07.2022 21:43,19.07.2022 00:02,18.07.2022 22:13
1357,83,18.07.2022 23:39,19.07.2022 01:43,19.07.2022 00:09
2086,78,18.07.2022 23:48,19.07.2022 01:09,19.07.2022 00:18
3271,86,18.07.2022 23:42,19.07.2022 02:36,19.07.2022 00:12
8122,60,18.07.2022 23:10,18.07.2022 23:27,18.07.2022 23:40
5122,55,18.07.2022 18:42,18.07.2022 20:56,18.07.2022 19:12
4774,81,18.07.2022 18:26,18.07.2022 20:02,18.07.2022 18:56
2520,20,18.07.2022 23:17,19.07.2022 02:00,18.07.2022 23:47
5503,33,19.07.2022 00:17,19.07.2022 01:39,19.07.2022 00:47
7051,94,18.07.2022 19:21,18.07.2022 22:18,18.07.2022 19:51
2997,78,18.07.2022 22:11,19.07.2022 00:07,18.07.2022 22:41
7180,39,18.07.2022 22:15,19.07.2022 02:00,18.07.2022 22:45
1423,42,18.07.2022 22:39,19.07.2022 02:09,18.07.2022 23:09
4625,52,18.07.2022 21:42,19.07.2022 00:10,18.07.2022 22:12
8845,64,18.07.2022 22:09,19.07.2022 00:32,18.07.2022 22:39
6770,94,18.07.2022 20:18,18.07.2022 23:39,18.07.2022 20:48
2620,90,18.07.2022 20:33,18.07.2022 21:52,18.07.2022 21:03
8226,34,18.07.2022 23:47,19.07.2022 00:54,19.07.2022 00:17
3698,34,18.07.2022 20:20,18.07.2022 22:41,18.07.2022 20:50
1770,26,18.07.2022 23:55,19.07.2022 00:21,19.07.2022 00:25
4387,39,18.07.2022 23:14,19.07.2022 01:14,18.07.2022 23:44
3748,98,18.07.2022 21:38,18.07.2022 23:13,18.07.2022 22:08
7388,89,19.07.2022 00:49,19.07.2022 03:20,19.07.2022 01:19
3947,13,19.07.2022 00:12,19.07.2022 01:38,19.07.2022 00:42
2706,11,18.07.2022 19:22,18.07.2022 20:52,18.07.2022 19:52
9952,23,18.07.2022 20:31,18.07.2022 23:00,18.07.2022 21:01
4812,96,19.07.2022 01:01,19.07.2022 04:26,19.07.2022 01:31
9772,52,18.07.2022 18:56,18.07.2022 20:00,18.07.2022 19:26
6532,38,19.07.2022 01:08,19.07.2022 03:34,19.07.2022 01:38
3860,27,18.07.2022 21:10,18.07.2022 22:01,18.07.2022 21:40
7190,38,18.07.2022 21:26,18.07.2022 23:23,18.07.2022 21:56
4758,53,18.07.2022 22:38,19.07.2022 00:33,18.07.2022 23:08
6766,26,18.07.2022 23:30,19.07.2022 01:31,19.07.2022 00:00
8752,52,19.07.2022 00:43,19.07.2022 02:37,19.07.2022 01:13
6886,21,18.07.2022 20:27,18.07.2022 23:21,18.07.2022 20:57
7312,17,18.07.2022 19:28,18.07.2022 20:43,18.07.2022 19:58
1930,24,18.07.2022 22:14,18.07.2022 23:58,18.07.2022 22:44
2292,80,18.07.2022 23:50,19.07.2022 01:29,19.07.2022 00:20
7012,64,18.07.2022 19:17,18.07.2022 20:42,18.07.2022 19:47
9307,63,18.07.2022 21:24,19.07.2022 01:20,18.07.2022 21:54
8203,62,18.07.2022 19:40,18.07.2022 22:21,18.07.2022 20:10
1642,75,18.07.2022 21:41,19.07.2022 00:04,18.07.2022 22:11
7886,65,19.07.2022 00:16,19.07.2022 03:29,19.07.2022 00:46
7335,79,18.07.2022 22:25,19.07.2022 01:44,18.07.2022 22:55
8920,53,19.07.2022 00:42,19.07.2022 02:56,19.07.2022 01:12
1786,11,18.07.2022 19:38,18.07.2022 20:21,18.07.2022 20:08
4585,63,19.07.2022 01:39,19.07.2022 04:17,19.07.2022 02:09
4075,44,19.07.2022 00:05,19.07.2022 03:20,19.07.2022 00:35
5738,96,18.07.2022 23:42,19.07.2022 00:51,19.07.2022 00:12
9912,68,18.07.2022 21:50,19.07.2022 01:38,18.07.2022 22:20
6866,63,19.07.2022 00:38,19.07.2022 03:47,19.07.2022 01:08
4828,26,18.07.2022 22:46,19.07.2022 02:29,18.07.2022 23:16
2407,75,18.07.2022 22:08,19.07.2022 02:03,18.07.2022 22:38
9271,85,18.07.2022 23:05,19.07.2022 03:05,18.07.2022 23:35
5486,29,18.07.2022 20:46,18.07.2022 21:21,18.07.2022 21:16
9443,31,19.07.2022 00:57,19.07.2022 03:54,19.07.2022 01:27
9417,12,18.07.2022 22:10,19.07.2022 00:28,18.07.2022 22:40
9268,56,18.07.2022 19:10,18.07.2022 21:18,18.07.2022 19:40
8071,29,18.07.2022 23:36,19.07.2022 00:45,19.07.2022 00:06
5835,46,18.07.2022 21:03,18.07.2022 21:49,18.07.2022 21:33
9004,14,18.07.2022 21:16,18.07.2022 23:12,18.07.2022 21:46
3326,97,19.07.2022 01:02,19.07.2022 04:06,19.07.2022 01:32
6494,32,18.07.2022 22:46,18.07.2022 23:30,18.07.2022 23:16
6250,60,18.07.2022 21:43,18.07.2022 22:01,18.07.2022 22:13
5786,14,18.07.2022 22:08,19.07.2022 00:32,18.07.2022 22:38
5381,36,18.07.2022 23:09,18.07.2022 23:36,18.07.2022 23:39
7658,54,18.07.2022 23:14,19.07.2022 00:31,18.07.2022 23:44
8370,26,18.07.2022 22:43,19.07.2022 01:09,18.07.2022 23:13
2752,57,19.07.2022 00:40,19.07.2022 04:25,19.07.2022 01:10
9865,46,18.07.2022 22:27,19.07.2022 00:11,18.07.2022 22:57
7768,11,18.07.2022 22:58,19.07.2022 02:11,18.07.2022 23:28
8540,29,18.07.2022 21:04,18.07.2022 23:06,18.07.2022 21:34
6844,48,18.07.2022 19:29,18.07.2022 21:30,18.07.2022 19:59
3258,78,18.07.2022 21:18,19.07.2022 00:39,18.07.2022 21:48
7920,42,18.07.2022 22:55,18.07.2022 23:39,18.07.2022 23:25
9892,42,18.07.2022 22:59,19.07.2022 01:50,18.07.2022 23:29
9086,18,18.07.2022 19:41,18.07.2022 21:09,18.07.2022 20:11
1122,39,18.07.2022 23:22,18.07.2022 23:47,18.07.2022 23:52
8746,20,19.07.2022 00:15,19.07.2022 04:13,19.07.2022 00:45
6404,14,18.07.2022 20:34,18.07.2022 23:15,18.07.2022 21:04
1301,84,18.07.2022 21:22,18.07.2022 23:43,18.07.2022 21:52
8283,34,18.07.2022 22:34,19.07.2022 02:13,18.07.2022 23:04
2068,56,18.07.2022 21:40,18.07.2022 23:32,18.07.2022 22:10
6006,81,18.07.2022 20:57,19.07.2022 00:57,18.07.2022 21:27
4220,20,18.07.2022 21:11,19.07.2022 00:53,18.07.2022 21:41
1252,51,18.07.2022 21:28,18.07.2022 22:52,18.07.2022 21:58
4249,36,19.07.2022 01:04,19.07.2022 01:49,19.07.2022 01:34
6710,68,19.07.2022 00:00,19.07.2022 03:11,19.07.2022 00:30
6904,58,18.07.2022 22:19,18.07.2022 22:43,18.07.2022 22:49
2768,25,18.07.2022 20:54,19.07.2022 00:40,18.07.2022 21:24
3645,70,18.07.2022 20:43,18.07.2022 22:57,18.07.2022 21:13
3780,20,18.07.2022 23:21,19.07.2022 01:03,18.07.2022 23:51
1868,56,18.07.2022 21:32,18.07.2022 22:44,18.07.2022 22:02
4135,26,19.07.2022 00:11,19.07.2022 02:02,19.07.2022 00:41
2092,98,18.07.2022 20:34,18.07.2022 21:23,18.07.2022 21:04
2791,37,19.07.2022 02:10,19.07.2022 04:24,19.07.2022 02:40
1687,56,18.07.2022 21:43,18.07.2022 21:55,18.07.2022 22:13
8656,58,18.07.2022 19:38,18.07.2022 22:33,18.07.2022 20:08
9860,25,18.07.2022 23:32,19.07.2022 01:06,19.07.2022 00:02
8503,48,18.07.2022 21:56,18.07.2022 23:17,18.07.2022 22:26
2990,46,18.07.2022 21:29,18.07.2022 23:43,18.07.2022 21:59
1010,39,18.07.2022 21:55,18.07.2022 23:10,18.07.2022 22:25
2731,21,19.07.2022 01:25,19.07.2022 03:05,19.07.2022 01:55
7882,90,18.07.2022 22:21,18.07.2022 23:32,18.07.2022 22:51
1777,53,18.07.2022 21:30,18.07.2022 22:50,18.07.2022 22:00
5098,22,18.07.2022 21:44,18.07.2022 22:38,18.07.2022 22:14
7132,96,18.07.2022 22:52,18.07.2022 23:20,18.07.2022 23:22
7189,82,18.07.2022 19:07,18.07.2022 20:29,18.07.2022 19:37
3271,61,19.07.2022 01:45,19.07.2022 04:57,19.07.2022 02:15
9654,95,19.07.2022 00:55,19.07.2022 01:46,19.07.2022 01:25
7501,61,18.07.2022 23:55,19.07.2022 01:51,19.07.2022 00:25
2506,43,18.07.2022 21:24,19.07.2022 00:54,18.07.2022 21:54
1055,85,18.07.2022 18:22,18.07.2022 21:40,18.07.2022 18:52
5618,69,18.07.2022 22:04,19.07.2022 00:29,18.07.2022 22:34
5389,99,18.07.2022 20:23,18.07.2022 23:47,18.07.2022 20:53
8372,64,18.07.2022 21:26,18.07.2022 22:55,18.07.2022 21:56
4198,88,18.07.2022 23:32,19.07.2022 03:26,19.07.2022 00:02
3052,67,18.07.2022 23:18,19.07.2022 01:18,18.07.2022 23:48
5728,18,18.07.2022 23:01,19.07.2022 00:16,18.07.2022 23:31
5689,55,18.07.2022 21:47,18.07.2022 23:07,18.07.2022 22:17
2600,37,18.07.2022 19:01,18.07.2022 20:03,18.07.2022 19:31
1456,78,18.07.2022 22:21,19.07.2022 00:07,18.07.2022 22:51
2804,76,19.07.2022 01:20,19.07.2022 04:36,19.07.2022 01:50
5945,94,18.07.2022 21:14,19.07.2022 00:24,18.07.2022 21:44
2910,61,18.07.2022 23:31,18.07.2022 23:55,19.07.2022 00:01
9844,38,18.07.2022 18:53,18.07.2022 20:03,18.07.2022 19:23
4146,10,18.07.2022 19:51,18.07.2022 23:14,18.07.2022 20:21
5317,95,18.07.2022 23:23,19.07.2022 01:19,18.07.2022 23:53
5764,41,18.07.2022 20:48,18.07.2022 21:35,18.07.2022 21:18
9199,43,18.07.2022 22:39,18.07.2022 22:49,18.07.2022 23:09
9630,67,18.07.2022 18:55,18.07.2022 22:02,18.07.2022 19:25
1549,99,18.07.2022 19:41,18.07.2022 20:08,18.07.2022 20:11
6103,13,18.07.2022 19:23,18.07.2022 20:34,18.07.2022 19:53
9283,99,18.07.2022 22:33,18.07.2022 23:55,18.07.2022 23:03
3382,54,18.07.2022 19:44,18.07.2022 21:47,18.07.2022 20:14
2890,77,18.07.2022 21:53,19.07.2022 00:29,18.07.2022 22:23
6793,94,18.07.2022 19:25,18.07.2022 19:52,18.07.2022 19:55
3404,83,19.07.2022 01:20,19.07.2022 01:23,19.07.2022 01:50
5263,85,18.07.2022 21:33,18.07.2022 22:11,18.07.2022 22:03
4089,39,18.07.2022 21:26,19.07.2022 00:16,18.07.2022 21:56
1374,89,18.07.2022 21:21,18.07.2022 22:33,18.07.2022 21:51
1812,12,18.07.2022 20:59,19.07.2022 00:39,18.07.2022 21:29
6306,45,18.07.2022 22:47,18.07.2022 22:58,18.07.2022 23:17
6848,32,18.07.2022 23:00,19.07.2022 02:50,18.07.2022 23:30
7608,49,18.07.2022 20:53,18.07.2022 22:06,18.07.2022 21:23
2308,77,19.07.2022 00:14,19.07.2022 02:36,19.07.2022 00:44
7083,72,18.07.2022 21:43,18.07.2022 23:06,18.07.2022 22:13
5358,77,18.07.2022 23:12,19.07.2022 00:21,18.07.2022 23:42
6428,84,18.07.2022 21:08,19.07.2022 00:45,18.07.2022 21:38
4669,83,19.07.2022 00:52,19.07.2022 04:50,19.07.2022 01:22
8455,56,18.07.2022 22:17,18.07.2022 23:34,18.07.2022 22:47
5562,60,18.07.2022 20:15,18.07.2022 21:00,18.07.2022 20:45
5392,47,18.07.2022 23:47,19.07.2022 02:55,19.07.2022 00:17
4930,91,18.07.2022 22:47,19.07.2022 00:01,18.07.2022 23:17
3687,57,18.07.2022 18:44,18.07.2022 21:13,18.07.2022 19:14
7260,45,18.07.2022 23:40,19.07.2022 02:32,19.07.2022 00:10
8512,71,18.07.2022 21:39,18.07.2022 22:31,18.07.2022 22:09
3701,85,18.07.2022 22:34,18.07.2022 22:48,18.07.2022 23:04
6368,67,18.07.2022 23:46,19.07.2022 01:25,19.07.2022 00:16
9004,52,18.07.2022 23:53,19.07.2022 00:33,19.07.2022 00:23
9022,44,18.07.2022 23:48,19.07.2022 00:05,19.07.2022 00:18
1317,22,18.07.2022 23:19,19.07.2022 03:04,18.07.2022 23:49
3791,58,18.07.2022 21:56,18.07.2022 22:01,18.07.2022 22:26
9871,49,18.07.2022 21:29,19.07.2022 01:27,18.07.2022 21:59
5375,72,19.07.2022 00:10,19.07.2022 00:58,19.07.2022 00:40
2872,64,18.07.2022 18:48,18.07.2022 20:11,18.07.2022 19:18
3164,60,19.07.2022 00:37,19.07.2022 02:56,19.07.2022 01:07
3232,41,18.07.2022 19:14,18.07.2022 22:29,18.07.2022 19:44
6712,98,18.07.2022 21:58,18.07.2022 22:01,18.07.2022 22:28
1606,10,18.07.2022 20:45,19.07.2022 00:05,18.07.2022 21:15
6664,36,18.07.2022 22:10,19.07.2022 00:28,18.07.2022 22:40
6524,50,19.07.2022 00:33,19.07.2022 02:10,19.07.2022 01:03
8917,23,18.07.2022 22:01,19.07.2022 01:08,18.07.2022 22:31
5758,57,18.07.2022 20:22,18.07.2022 22:22,18.07.2022 20:52
9787,47,19.07.2022 00:27,19.07.2022 03:49,19.07.2022 00:57
9770,25,18.07.2022 21:48,19.07.2022 01:38,18.07.2022 22:18
9172,58,18.07.2022 20:06,18.07.2022 22:56,18.07.2022 20:36
3307,99,19.07.2022 00:11,19.07.2022 00:49,19.07.2022 00:41
2287,91,18.07.2022 21:06,18.07.2022 23:50,18.07.2022 21:36
5865,70,19.07.2022 01:58,19.07.2022 05:18,19.07.2022 02:28
5473,50,18.07.2022 22:56,19.07.2022 00:00,18.07.2022 23:26
1551,89,18.07.2022 22:59,19.07.2022 01:56,18.07.2022 23:29
